alpha,arousal1,betha,theta,gamma,valence1,'Stimuli (Audio)',Response
3.41,0.293,3.79,2.87,2.86,0.0161,Happy,Happy
3.36,0.298,3.8,2.73,2.71,0.0182,Happy,Happy
3.42,0.292,3.81,3.22,2.67,0.00731,Happy,Happy
3.43,0.291,3.79,3.58,2.7,0.00743,Happy,Happy
3.59,0.278,3.81,3.72,2.73,0.0166,Happy,Happy
3.81,0.263,3.72,3.93,2.57,0.0151,Happy,Happy
3.85,0.259,3.78,4.06,2.67,0.0117,Happy,Happy
3.8,0.263,3.73,4.11,2.72,0.00932,Happy,Happy
3.75,0.267,3.52,4.12,2.74,0.0083,Happy,Happy
3.64,0.274,3.3,4.12,2.68,0.00951,Happy,Happy
3.49,0.286,3.34,4.18,2.48,0.00683,Happy,Happy
3.5,0.286,3.36,4.31,2.77,0.00278,Happy,Happy
3.46,0.289,3.45,4.33,2.83,0.00512,Happy,Happy
3.37,0.297,3.33,4.23,2.88,0.0122,Happy,Happy
3.32,0.301,3.29,4.07,2.91,0.00911,Happy,Happy
2.92,0.342,3.39,3.97,2.89,-0.0207,Happy,Happy
2.41,0.415,3.55,4.01,2.85,-0.0818,Happy,Happy
2.35,0.425,3.84,4.18,2.83,-0.0651,Happy,Happy
2.61,0.383,4,4.29,2.78,-0.0419,Happy,Happy
2.7,0.371,3.98,4.42,2.74,-0.0474,Happy,Happy
2.72,0.367,3.96,4.57,2.79,-0.0656,Happy,Happy
3.04,0.329,4.09,4.62,2.73,-0.0503,Happy,Happy
3.46,0.289,4.04,4.6,2.48,-0.0306,Happy,Happy
3.6,0.278,4.06,4.56,2.41,-0.0242,Happy,Happy
3.64,0.275,4.11,4.7,2.63,-0.019,Happy,Happy
3.75,0.267,4.13,4.86,2.52,-0.0119,Happy,Happy
3.86,0.259,4.13,4.88,2.52,-0.00932,Happy,Happy
3.89,0.257,4.12,4.84,2.48,-0.00982,Happy,Happy
3.85,0.259,3.86,4.78,2.44,-0.0108,Happy,Happy
3.77,0.265,3.7,4.71,2.5,-0.0106,Happy,Happy
3.76,0.266,3.71,4.61,2.48,-0.00661,Happy,Happy
3.76,0.266,3.56,4.4,2.43,-0.00282,Happy,Happy
3.54,0.282,3.48,4.22,2.53,-0.000498,Happy,Happy
3.32,0.301,3.52,4.22,2.52,-0.0026,Happy,Happy
3.27,0.306,3.51,4.21,2.36,-0.00826,Happy,Happy
3.19,0.313,3.38,3.97,2.27,-0.0179,Happy,Happy
3.05,0.328,3.48,3.69,2.39,-0.0316,Happy,Happy
2.91,0.344,3.41,3.78,2.51,-0.0441,Happy,Happy
2.84,0.352,3.35,3.99,2.51,-0.0507,Happy,Happy
2.85,0.351,3.41,4.17,2.54,-0.0496,Happy,Happy
2.84,0.352,3.36,4.29,2.56,-0.0516,Happy,Happy
2.75,0.363,3.47,4.31,2.57,-0.0676,Happy,Happy
2.47,0.404,3.72,4.31,2.42,-0.11,Happy,Happy
2.15,0.464,3.71,4.3,2.39,-0.0905,Happy,Happy
1.9,0.527,3.81,4.27,2.42,-0.0552,Happy,Happy
1.75,0.571,3.73,4.2,2.39,-0.0311,Happy,Happy
1.77,0.564,3.69,4.13,2.59,0.00699,Happy,Happy
1.76,0.569,3.67,4.1,2.5,0.0451,Happy,Happy
1.86,0.536,3.64,3.94,2.41,0.0612,Happy,Happy
1.98,0.505,3.63,3.6,2.45,0.08,Happy,Happy
2.17,0.461,3.7,3.24,2.41,0.116,Happy,Happy
2.25,0.444,3.74,3.05,2.44,0.108,Happy,Happy
2.63,0.38,3.67,3.06,2.58,0.0647,Happy,Happy
2.96,0.338,3.67,3.24,2.54,0.0395,Happy,Happy
3.09,0.324,3.83,3.27,2.65,0.0204,Happy,Happy
3.3,0.303,3.71,3.49,2.74,0.00243,Happy,Happy
3.44,0.291,3.73,3.58,2.7,0.000186,Happy,Happy
3.59,0.278,3.7,3.56,2.44,-0.00873,Happy,Happy
3.63,0.276,3.77,3.55,2.46,-0.0152,Happy,Happy
3.62,0.276,4.03,3.49,2.8,-0.0202,Happy,Happy
3.6,0.278,4.16,3.37,2.81,-0.0239,Happy,Happy
3.22,0.31,3.92,3.57,3.29,-0.0102,Happy,Happy
3.21,0.311,3.91,3.46,3.26,-0.0103,Happy,Happy
3.2,0.312,3.93,3.39,3.21,-0.0183,Happy,Happy
3.29,0.303,3.91,3.51,3.23,-0.0225,Happy,Happy
3.31,0.303,3.92,3.87,3.16,-0.0182,Happy,Happy
3.22,0.311,3.91,3.94,3.1,-0.0245,Happy,Happy
3.12,0.32,3.92,3.94,3.16,-0.0309,Happy,Happy
3.03,0.33,3.84,4.25,3.13,-0.0305,Happy,Happy
3.12,0.32,3.76,4.45,3.04,-0.0343,Happy,Happy
3.08,0.325,3.76,4.45,2.8,-0.038,Happy,Happy
2.93,0.342,3.44,4.35,2.79,-0.0416,Happy,Happy
2.83,0.354,3.39,4.32,2.79,-0.0473,Happy,Happy
2.62,0.381,3.31,4.34,2.77,-0.0612,Happy,Happy
2.48,0.404,3.7,4.35,2.75,-0.0417,Happy,Happy
2.57,0.389,3.71,4.33,2.75,-0.0243,Happy,Happy
3,0.334,3.73,4.15,2.8,-0.0361,Happy,Happy
3.18,0.315,3.65,4.07,2.64,-0.0332,Happy,Happy
3.22,0.31,3.67,4.18,2.43,-0.0331,Happy,Happy
3.37,0.297,3.65,4.18,2.47,-0.0373,Happy,Happy
3.55,0.281,3.59,4.05,2.42,-0.038,Happy,Happy
3.8,0.263,3.59,4.12,2.32,-0.0368,Happy,Happy
3.85,0.26,3.57,4.23,2.19,-0.0381,Happy,Happy
3.91,0.256,3.56,4.22,2.28,-0.0386,Happy,Happy
3.94,0.254,3.6,4.22,2.4,-0.0397,Happy,Happy
3.94,0.254,3.32,4.26,2.73,-0.0432,Happy,Happy
3.86,0.259,3.3,4.35,2.71,-0.0519,Happy,Happy
3.69,0.271,3.36,4.53,2.75,-0.0594,Happy,Happy
3.64,0.275,3.35,4.6,2.74,-0.0625,Happy,Happy
3.58,0.279,3.3,4.37,2.7,-0.0631,Happy,Happy
3.42,0.292,3.68,4.18,2.68,-0.0667,Happy,Happy
3.06,0.327,3.69,4.24,2.65,-0.0668,Happy,Happy
3.1,0.323,3.7,4.29,2.65,-0.0351,Happy,Happy
3.23,0.31,3.7,4.26,2.61,-0.019,Happy,Happy
3.22,0.311,3.76,4.27,2.79,-0.0147,Happy,Happy
3.19,0.313,3.56,4.25,2.68,-0.00734,Happy,Happy
3.14,0.318,3.7,4.24,2.4,0.00657,Happy,Happy
3.06,0.327,3.73,4.18,2.33,0.0185,Happy,Happy
3.06,0.327,3.6,4.03,2.3,0.0205,Happy,Happy
3.11,0.321,3.62,3.84,2.29,0.0147,Happy,Happy
3.23,0.31,3.59,3.83,2.24,0.00548,Happy,Happy
3.27,0.306,3.42,3.92,2.25,0.000927,Happy,Happy
3.16,0.316,3.42,3.81,2.42,-0.00268,Happy,Happy
2.95,0.339,3.56,3.64,2.53,-0.0118,Happy,Happy
2.88,0.347,3.58,3.56,2.5,-0.0183,Happy,Happy
2.98,0.335,3.48,3.55,2.32,-0.0176,Happy,Happy
3.02,0.331,3.5,3.53,2.43,-0.0274,Happy,Happy
3.05,0.328,3.45,3.49,2.42,-0.0354,Happy,Happy
3.06,0.327,3.45,3.59,2.41,-0.0342,Happy,Happy
3.08,0.324,3.45,3.88,2.41,-0.0408,Happy,Happy
3.11,0.321,3.47,4.05,2.46,-0.0484,Happy,Happy
3.03,0.33,3.2,4.02,2.45,-0.0579,Happy,Happy
2.99,0.334,3.48,3.96,2.61,-0.0583,Happy,Happy
2.95,0.339,3.48,3.95,2.48,-0.0618,Happy,Happy
2.84,0.353,3.58,3.9,2.44,-0.0736,Happy,Happy
2.59,0.386,3.63,3.93,2.51,-0.112,Happy,Happy
2.54,0.393,3.68,4.01,2.54,-0.124,Happy,Happy
2.67,0.375,3.68,4.02,2.58,-0.0875,Happy,Happy
2.73,0.366,3.59,3.99,2.58,-0.0538,Happy,Happy
2.95,0.339,3.69,3.8,2.57,-0.0233,Happy,Happy
2.97,0.336,3.73,3.42,2.57,-0.00212,Happy,Happy
2.88,0.347,3.71,3.3,2.61,0.0111,Happy,Happy
2.98,0.336,3.75,3.32,2.57,0.0123,Happy,Happy
3.09,0.323,3.5,3.35,2.53,0.00551,Happy,Happy
3.15,0.317,3.7,3.35,2.53,0.00179,Happy,Happy
3.21,0.311,3.55,3.35,2.49,-0.00254,Happy,Happy
3.22,0.311,3.58,3.25,2.4,-0.00558,Happy,Happy
3.11,0.322,3.6,3.11,2.36,-0.00843,Happy,Happy
3.06,0.327,3.57,3.09,2.23,-0.0168,Happy,Happy
2.95,0.339,3.61,2.81,2.27,-0.0315,Happy,Happy
2.68,0.373,3.45,2.58,2.38,-0.0627,Happy,Happy
2.63,0.38,3.57,3.12,2.28,-0.0707,Happy,Happy
2.75,0.364,3.7,3.54,2.25,-0.0576,Happy,Happy
2.77,0.36,3.72,3.64,2.28,-0.0491,Happy,Happy
2.91,0.344,3.91,3.65,2.26,-0.0448,Happy,Happy
3.09,0.324,3.81,3.81,2.34,-0.0448,Happy,Happy
3.3,0.303,3.81,3.96,2.36,-0.0362,Happy,Happy
3.44,0.291,3.83,3.98,2.57,-0.0231,Happy,Happy
3.45,0.29,3.83,4.03,2.58,-0.015,Happy,Happy
3.49,0.287,3.86,4.12,2.57,-0.0141,Happy,Happy
3.59,0.279,3.89,4.15,2.46,-0.0128,Happy,Happy
3.66,0.273,3.96,4.12,2.52,-0.0135,Happy,Happy
3.7,0.27,3.85,3.94,2.52,-0.0155,Happy,Happy
3.67,0.272,3.88,3.88,2.55,-0.0154,Happy,Happy
3.65,0.274,3.74,4.09,2.59,-0.0114,Happy,Happy
3.61,0.277,3.76,4.17,2.6,-0.00616,Happy,Happy
3.51,0.285,3.81,4.03,2.53,-0.000395,Happy,Happy
3.27,0.306,3.78,3.92,2.46,0.00233,Happy,Happy
3.18,0.314,3.69,3.91,2.37,0.00404,Happy,Happy
3.21,0.312,3.73,3.82,2.34,0.0115,Happy,Happy
3.15,0.317,3.65,3.72,2.36,0.0149,Happy,Happy
3.05,0.328,3.66,3.7,2.35,0.022,Happy,Happy
2.95,0.339,3.75,3.76,2.39,0.0336,Happy,Happy
2.96,0.338,3.75,3.77,2.42,0.0377,Happy,Happy
2.92,0.342,3.74,3.68,2.4,0.0251,Happy,Happy
2.9,0.345,3.78,3.76,2.38,0.0199,Happy,Happy
2.83,0.353,3.66,3.81,2.6,0.0226,Happy,Happy
2.9,0.345,3.68,3.82,2.6,0.00146,Happy,Happy
2.9,0.345,3.69,3.88,2.56,-0.0165,Happy,Happy
2.8,0.358,3.75,4.05,2.51,-0.0338,Happy,Happy
2.79,0.359,3.83,4.13,2.52,-0.0375,Happy,Happy
2.78,0.359,3.96,4.15,2.53,-0.04,Happy,Happy
2.97,0.337,4.02,4.16,2.55,-0.039,Happy,Happy
3.08,0.324,3.94,4.12,2.57,-0.0334,Happy,Happy
3.05,0.328,3.97,4.08,2.54,-0.0393,Happy,Happy
3.13,0.319,4.01,4.02,2.54,-0.0445,Happy,Happy
3.29,0.304,3.98,3.95,2.42,-0.047,Happy,Happy
4.26,0.235,4.37,4.8,2.31,-0.037,Sad,Sad
4.24,0.236,4.19,4.46,2.37,-0.0341,Sad,Sad
4.27,0.234,4.29,4.32,2.68,-0.0327,Sad,Sad
4.33,0.231,4.15,4.3,2.71,-0.0371,Sad,Sad
4.29,0.233,4.13,4.12,2.88,-0.0474,Sad,Sad
4.26,0.235,4.12,4.07,2.92,-0.0513,Sad,Sad
4.25,0.235,3.91,4.11,2.92,-0.0543,Sad,Sad
4.21,0.237,4.03,4.11,2.86,-0.0761,Sad,Sad
4.25,0.235,3.99,4.04,2.84,-0.0969,Sad,Sad
4.29,0.233,3.98,3.86,2.81,-0.0989,Sad,Sad
4.3,0.232,4.02,3.78,2.86,-0.101,Sad,Sad
4.3,0.232,4.12,3.72,2.87,-0.099,Sad,Sad
4.3,0.233,3.91,3.44,2.84,-0.0977,Sad,Sad
4.24,0.236,3.75,3.46,2.59,-0.104,Sad,Sad
4.11,0.243,3.72,3.47,2.54,-0.117,Sad,Sad
4.02,0.249,3.66,3.36,2.32,-0.12,Sad,Sad
3.87,0.258,3.62,3.43,2.36,-0.119,Sad,Sad
3.55,0.282,3.56,3.59,2.28,-0.119,Sad,Sad
3.05,0.328,3.39,3.69,2.24,-0.11,Sad,Sad
2.65,0.377,3.48,3.74,2.31,-0.0641,Sad,Sad
2.53,0.395,3.49,3.73,2.34,-0.0297,Sad,Sad
2.53,0.395,3.4,3.71,2.19,-0.0286,Sad,Sad
2.56,0.391,3.18,3.74,2.07,-0.0485,Sad,Sad
2.55,0.392,3.15,3.7,1.94,-0.0705,Sad,Sad
2.62,0.381,3.41,3.73,2.13,-0.075,Sad,Sad
2.8,0.357,3.5,3.86,2.25,-0.0934,Sad,Sad
3.14,0.318,3.48,3.97,2.18,-0.119,Sad,Sad
3.37,0.297,3.55,3.85,2.2,-0.123,Sad,Sad
3.63,0.275,3.64,3.84,2.4,-0.113,Sad,Sad
3.89,0.257,3.54,4.26,2.42,-0.106,Sad,Sad
4.06,0.246,3.65,4.51,2.49,-0.0975,Sad,Sad
4.11,0.243,3.66,4.51,2.51,-0.0947,Sad,Sad
4.22,0.237,3.77,4.61,2.67,-0.0819,Sad,Sad
4.43,0.226,3.79,4.68,2.86,-0.0615,Sad,Sad
4.54,0.22,3.82,4.65,2.88,-0.054,Sad,Sad
4.57,0.219,3.68,4.61,2.82,-0.0531,Sad,Sad
4.54,0.22,3.88,4.66,2.85,-0.0502,Sad,Sad
4.54,0.22,3.88,4.65,2.83,-0.0413,Sad,Sad
4.52,0.221,3.84,4.64,2.82,-0.0342,Sad,Sad
4.42,0.226,3.94,4.55,2.84,-0.0299,Sad,Sad
4.29,0.233,4.12,4.29,2.8,-0.0225,Sad,Sad
4.28,0.233,4.07,4.1,2.72,-0.0153,Sad,Sad
4.36,0.229,4.08,4.14,2.64,-0.0126,Sad,Sad
4.34,0.23,4.08,4.05,2.58,-0.0137,Sad,Sad
4.24,0.236,4.08,3.94,2.35,-0.0163,Sad,Sad
4.16,0.24,4.01,3.87,2.28,-0.0179,Sad,Sad
4.13,0.242,4.01,3.56,2.3,-0.0172,Sad,Sad
4.1,0.244,3.88,3.42,2.35,-0.0166,Sad,Sad
4.05,0.247,3.91,3.44,2.41,-0.018,Sad,Sad
4,0.25,4.08,3.49,2.4,-0.0188,Sad,Sad
4.01,0.25,3.93,3.53,2.32,-0.0216,Sad,Sad
3.95,0.253,3.78,3.46,2.32,-0.0296,Sad,Sad
3.81,0.263,3.63,3.48,2.45,-0.04,Sad,Sad
3.58,0.279,3.77,3.67,2.47,-0.0511,Sad,Sad
3.35,0.298,3.77,3.97,2.36,-0.0585,Sad,Sad
3.35,0.298,3.77,4.11,2.48,-0.0491,Sad,Sad
3.5,0.286,3.76,4.2,2.44,-0.0359,Sad,Sad
3.61,0.277,3.73,4.27,2.4,-0.0311,Sad,Sad
3.63,0.276,3.66,4.26,2.37,-0.0337,Sad,Sad
3.57,0.28,3.61,4.24,2.5,-0.044,Sad,Sad
3.49,0.286,3.62,4.21,2.6,-0.0498,Sad,Sad
3.48,0.288,3.56,4.2,2.68,-0.0438,Sad,Sad
3.57,0.28,3.52,4.26,2.63,-0.0444,Sad,Sad
3.65,0.274,3.65,4.22,2.57,-0.0466,Sad,Sad
3.65,0.274,3.47,3.93,2.67,-0.0442,Sad,Sad
3.52,0.284,3.61,3.69,2.75,-0.046,Sad,Sad
3.37,0.297,3.62,3.59,2.69,-0.054,Sad,Sad
3.26,0.307,3.62,3.44,2.66,-0.0654,Sad,Sad
3.11,0.321,3.59,3.31,2.63,-0.0865,Sad,Sad
3.01,0.333,3.57,3.22,2.49,-0.0831,Sad,Sad
3.07,0.326,3.57,3.19,2.38,-0.0626,Sad,Sad
3.13,0.32,3.31,3.19,2.36,-0.0643,Sad,Sad
3.1,0.322,3.52,3.48,2.35,-0.0752,Sad,Sad
3.09,0.324,3.7,3.75,2.49,-0.0744,Sad,Sad
3.14,0.318,3.58,3.84,2.47,-0.0764,Sad,Sad
3.23,0.309,3.51,3.85,2.44,-0.0771,Sad,Sad
3.21,0.311,3.53,3.83,2.39,-0.0688,Sad,Sad
3.15,0.318,3.62,3.81,2.44,-0.0718,Sad,Sad
3.3,0.303,3.64,3.91,2.49,-0.0629,Sad,Sad
3.59,0.279,3.68,3.94,2.55,-0.0549,Sad,Sad
3.74,0.268,3.81,3.98,2.67,-0.063,Sad,Sad
3.82,0.262,3.83,4.02,2.67,-0.0708,Sad,Sad
3.88,0.258,3.78,4.01,2.6,-0.0688,Sad,Sad
3.87,0.258,3.59,3.76,2.57,-0.0663,Sad,Sad
3.82,0.262,3.43,3.48,2.59,-0.0658,Sad,Sad
3.75,0.267,3.45,3.5,2.66,-0.0669,Sad,Sad
3.71,0.27,3.49,3.61,2.59,-0.0684,Sad,Sad
3.73,0.268,3.51,3.63,2.58,-0.0692,Sad,Sad
3.77,0.265,3.52,3.69,2.59,-0.0675,Sad,Sad
3.73,0.268,3.67,3.84,2.68,-0.0699,Sad,Sad
3.52,0.284,3.64,3.98,2.53,-0.0763,Sad,Sad
3.22,0.31,3.6,4.07,2.52,-0.0806,Sad,Sad
3.19,0.314,3.56,4.09,2.56,-0.0865,Sad,Sad
3.31,0.302,3.62,4.08,2.6,-0.117,Sad,Sad
3.56,0.281,3.86,4.04,2.61,-0.143,Sad,Sad
3.75,0.267,3.88,4.04,2.68,-0.156,Sad,Sad
3.83,0.261,3.83,4.06,2.65,-0.164,Sad,Sad
3.89,0.257,3.76,4.04,2.63,-0.159,Sad,Sad
3.92,0.255,3.75,4.02,2.72,-0.148,Sad,Sad
3.88,0.258,3.74,3.94,2.64,-0.149,Sad,Sad
3.82,0.262,3.78,3.82,2.64,-0.163,Sad,Sad
3.79,0.264,3.79,3.59,2.63,-0.166,Sad,Sad
3.8,0.263,3.84,3.39,2.61,-0.152,Sad,Sad
3.73,0.268,3.89,3.44,2.59,-0.128,Sad,Sad
3.49,0.286,3.95,3.91,2.6,-0.109,Sad,Sad
3.32,0.301,3.94,4.05,2.49,-0.0684,Sad,Sad
3.24,0.308,3.45,4.17,2.56,-0.00284,Sad,Calm
3.13,0.32,3.55,4.13,2.77,0.00767,Sad,Calm
3.09,0.324,3.63,4.19,2.88,0.0221,Sad,Calm
3.14,0.318,3.57,4.23,2.87,0.03,Sad,Calm
3.1,0.322,3.73,4.21,2.93,0.0293,Sad,Calm
3.19,0.314,3.83,4.16,2.9,0.0225,Sad,Calm
3.42,0.292,3.8,4.09,2.94,0.0111,Sad,Calm
3.58,0.279,3.65,4,3.01,-0.00123,Sad,Calm
3.61,0.277,3.72,4.01,3.06,-0.00891,Sad,Calm
3.62,0.276,3.73,4.03,3.08,-0.00371,Sad,Calm
3.71,0.269,3.79,4.01,3.1,0.00517,Sad,Calm
3.85,0.26,3.82,4.09,3.13,0.00663,Sad,Calm
3.88,0.258,3.77,3.99,3.2,0.00725,Sad,Calm
3.89,0.257,3.72,3.83,3.25,0.00158,Sad,Calm
3.91,0.256,3.72,3.83,3.3,-0.00204,Sad,Calm
3.98,0.251,3.57,3.88,3.29,-0.00289,Sad,Calm
4.03,0.248,3.57,3.98,3.32,-0.00209,Sad,Calm
3.9,0.256,3.69,3.99,3.26,-0.00176,Sad,Calm
3.69,0.271,3.75,3.85,3.16,-0.00344,Sad,Calm
3.56,0.281,3.58,3.63,3.12,-0.00608,Sad,Calm
3.48,0.287,3.51,3.72,2.98,-0.00963,Sad,Calm
3.26,0.307,3.44,3.91,2.91,-0.0123,Sad,Calm
3.15,0.317,3.36,4.03,2.79,-0.0177,Sad,Calm
3.16,0.317,3.35,4.17,2.4,-0.0127,Sad,Calm
3.12,0.32,3.3,4.31,2.17,-0.00397,Sad,Calm
3,0.334,3.29,4.37,2.19,0.00206,Sad,Calm
2.66,0.377,3.34,4.35,2.05,0.0176,Sad,Calm
2.24,0.446,3.44,4.35,2,0.0324,Sad,Calm
2.3,0.436,3.37,4.36,2.01,0.0267,Sad,Calm
2.45,0.409,3.34,4.41,2.2,0.0337,Sad,Calm
2.57,0.389,3.42,4.5,2.21,0.0503,Sad,Calm
2.56,0.39,3.37,4.5,2.19,0.0589,Sad,Calm
2.46,0.406,3.46,4.38,2.22,0.0946,Sad,Calm
2.4,0.416,3.86,4.23,2.3,0.126,Sad,Calm
2.34,0.427,3.91,4.08,2.47,0.134,Sad,Calm
2.33,0.43,3.97,3.88,2.51,0.118,Sad,Calm
2.37,0.423,3.98,3.78,2.54,0.0924,Sad,Calm
2.31,0.432,3.94,3.69,2.62,0.072,Sad,Calm
2.25,0.444,3.79,3.65,2.76,0.0538,Sad,Calm
2.11,0.474,3.76,3.67,2.92,0.0584,Sad,Calm
2.01,0.496,3.75,3.53,2.88,0.0486,Sad,Calm
2.37,0.422,3.72,3.31,2.91,0.0381,Sad,Calm
2.66,0.376,3.72,3.21,3.06,0.0327,Sad,Calm
2.68,0.372,3.56,3.46,3.2,0.0302,Sad,Calm
2.71,0.37,3.16,3.97,3.18,0.0167,Sad,Calm
2.9,0.345,3.23,4.22,3.12,0.0124,Sad,Calm
3.24,0.308,3.19,4.34,3.14,0.0144,Sad,Calm
3.5,0.285,3.21,4.36,3.06,0.0112,Sad,Calm
3.61,0.277,3.25,4.36,3.07,0.00858,Sad,Calm
3.65,0.274,3.34,4.32,2.96,0.00914,Sad,Calm
3.66,0.273,3.31,4.31,2.89,0.011,Sad,Calm
3.6,0.278,3.23,4.28,2.82,0.0131,Sad,Calm
3.47,0.288,3.34,4.22,2.81,0.0123,Sad,Calm
3.4,0.295,3.48,4.19,2.47,0.0101,Sad,Calm
3.38,0.296,3.44,3.96,2.35,0.00858,Sad,Calm
3.34,0.3,3.38,3.35,2.5,0.0101,Sad,Calm
3.09,0.323,3.24,2.72,2.48,0.0123,Sad,Calm
2.59,0.385,3.17,2.37,2.58,0.0159,Sad,Calm
2.21,0.453,3.33,2.19,2.63,0.0425,Sad,Calm
2.24,0.446,3.5,2.34,2.77,0.0684,Sad,Calm
2.3,0.435,3.53,2.5,2.76,0.072,Sad,Calm
2.35,0.425,3.55,2.35,2.77,0.0733,Sad,Calm
2.39,0.419,3.65,2.3,2.88,0.0715,Sad,Calm
2.52,0.397,3.62,2.58,3.11,0.0457,Sad,Calm
2.61,0.383,3.6,3.13,3.27,0.0286,Sad,Calm
2.62,0.381,3.68,3.56,3.31,0.0246,Sad,Calm
2.76,0.363,3.9,3.74,3.33,-0.00169,Sad,Calm
2.95,0.339,3.95,3.86,3.48,-0.00836,Sad,Calm
3.01,0.332,3.93,3.9,3.42,-0.00472,Sad,Calm
2.97,0.337,3.85,3.9,3.39,-0.00453,Sad,Calm
2.91,0.344,3.77,3.85,3.31,-0.006,Sad,Calm
2.88,0.347,3.81,3.88,3.32,-0.0185,Sad,Calm
2.99,0.334,3.85,3.89,3.39,-0.041,Sad,Calm
3.12,0.321,3.74,3.9,3.36,-0.049,Sad,Calm
3.06,0.327,3.79,3.94,3.23,-0.0523,Sad,Calm
3.03,0.33,3.79,3.81,3.21,-0.0529,Sad,Calm
3.03,0.33,3.91,3.61,3.2,-0.049,Sad,Calm
2.94,0.34,3.8,3.5,2.97,-0.0463,Sad,Calm
2.87,0.349,3.78,3.44,2.92,-0.0364,Sad,Calm
3,0.333,3.78,3.45,2.92,-0.0237,Sad,Calm
3.21,0.311,3.8,3.45,2.9,-0.0259,Sad,Calm
3.35,0.299,3.78,3.48,2.96,-0.0261,Sad,Calm
3.4,0.294,3.71,3.47,3.06,-0.0193,Sad,Calm
3.34,0.3,3.69,3.49,3.03,-0.0159,Sad,Calm
3.24,0.309,3.73,3.38,2.98,-0.00786,Sad,Calm
3.26,0.307,3.64,3.19,2.83,-0.00147,Sad,Calm
3.29,0.304,3.63,3.03,2.83,0.000914,Sad,Calm
3.32,0.301,3.3,2.91,2.81,0.00168,Sad,Calm
3.34,0.299,3.38,2.78,2.86,-0.00274,Sad,Calm
3.22,0.31,3.55,2.67,2.88,-0.00861,Sad,Calm
3.04,0.329,3.74,2.68,2.9,-0.0117,Sad,Calm
2.79,0.359,3.85,2.63,2.87,-0.0154,Sad,Calm
2.44,0.411,3.84,2.5,2.96,-0.0321,Sad,Calm
2.28,0.438,3.93,2.35,2.89,0.00668,Sad,Calm
2.26,0.442,4.09,2.53,2.94,0.041,Sad,Calm
2.55,0.392,4.09,3.34,2.91,-0.0101,Sad,Calm
3.01,0.332,4.27,3.8,3.02,-0.0283,Sad,Calm
3.27,0.306,4.45,4.02,3.38,-0.023,Sad,Calm
3.5,0.286,4.55,4.15,3.38,-0.0177,Sad,Calm
3.66,0.273,4.56,4.22,3.39,-0.0216,Sad,Calm
3.7,0.27,4.53,4.31,3.4,-0.0228,Sad,Calm
3.71,0.27,4.47,4.37,3.41,-0.0194,Sad,Calm
3.78,0.265,4.5,4.39,3.43,-0.0162,Sad,Calm
3.96,0.252,4.51,4.48,3.31,-0.0133,Sad,Calm
4.07,0.246,4.44,4.58,3.27,-0.0134,Sad,Calm
4.09,0.244,4.36,4.57,3.22,-0.012,Sad,Calm
4.01,0.249,4.41,4.37,3.2,-0.00842,Sad,Calm
2.74,0.364,4.12,2.59,2.71,0.0841,Sad,Sad
2.66,0.376,4.14,2.6,2.71,0.107,Sad,Sad
2.65,0.377,4.28,2.55,2.6,0.112,Sad,Sad
2.69,0.372,4.45,2.77,2.62,0.113,Sad,Sad
2.65,0.378,4.48,3.37,2.67,0.105,Sad,Sad
2.49,0.402,4.5,3.62,2.7,0.113,Sad,Sad
2.63,0.38,4.52,3.78,2.64,0.135,Sad,Sad
2.87,0.348,4.51,4.04,2.61,0.133,Sad,Sad
3.07,0.326,4.5,4.23,2.69,0.104,Sad,Sad
3.24,0.309,4.45,4.41,2.71,0.0778,Sad,Sad
3.35,0.299,4.44,4.53,2.91,0.0584,Sad,Sad
3.34,0.299,4.39,4.53,2.96,0.0494,Sad,Sad
3.48,0.288,4.33,4.54,2.9,0.0434,Sad,Sad
3.58,0.28,4.2,4.55,2.98,0.0428,Sad,Sad
3.59,0.278,4.09,4.6,2.98,0.0465,Sad,Sad
3.61,0.277,3.99,4.6,2.9,0.0498,Sad,Sad
3.54,0.282,3.91,4.55,2.89,0.0462,Sad,Sad
3.43,0.291,3.8,4.44,2.91,0.03,Sad,Sad
3.29,0.304,3.86,4.28,2.92,0.014,Sad,Sad
3.1,0.322,3.99,4.1,2.9,-0.0044,Sad,Sad
3.05,0.328,3.98,3.9,2.75,-0.022,Sad,Sad
3.29,0.304,4,3.87,2.53,-0.0125,Sad,Sad
3.6,0.278,3.92,3.94,2.57,-0.00361,Sad,Sad
3.66,0.273,3.94,3.94,2.47,-0.00317,Sad,Sad
3.61,0.277,3.9,3.91,2.49,-0.013,Sad,Sad
3.61,0.277,3.84,3.7,2.46,-0.024,Sad,Sad
3.64,0.275,3.84,3.35,2.51,-0.0299,Sad,Sad
3.67,0.272,3.99,3.21,2.62,-0.0303,Sad,Sad
3.69,0.271,4,3.25,2.6,-0.0272,Sad,Sad
3.7,0.27,4.02,3.27,2.59,-0.0239,Sad,Sad
3.68,0.272,3.87,3.19,2.48,-0.0196,Sad,Sad
3.6,0.278,3.86,3.16,2.52,-0.0222,Sad,Sad
3.21,0.311,3.63,3.01,2.42,-0.0427,Sad,Sad
2.67,0.374,3.67,2.98,2.48,-0.0955,Sad,Sad
2.65,0.378,3.78,3.24,2.91,-0.11,Sad,Sad
2.78,0.36,4.01,3.52,2.88,-0.0613,Sad,Sad
2.86,0.35,4.15,3.75,2.84,0.0013,Sad,Sad
