alpha,arousal1,betha,theta,gamma,valence1,'Stimuli (Audio)',Response
4.86,0.206,4.16,4.91,2.88,-0.00425,Agressive,Agressive
4.7,0.213,3.58,4.75,2.85,-0.00547,Agressive,Agressive
4.21,0.237,3.6,4.38,2.72,-0.0113,Agressive,Agressive
3.72,0.269,3.7,4.58,2.66,-0.0329,Agressive,Agressive
3.68,0.272,4.07,5.08,2.95,-0.0341,Agressive,Agressive
3.71,0.27,4.12,5.37,3.03,-0.025,Agressive,Agressive
3.61,0.277,4.17,5.48,3.02,-0.0239,Agressive,Agressive
3.52,0.284,4.18,5.49,3.22,-0.0304,Agressive,Agressive
3.95,0.253,7.7,5.63,6.67,-0.0143,Agressive,Agressive
6.37,0.157,8.23,7.26,6.68,0.0046,Agressive,Agressive
7.88,0.127,8.26,8.53,6.69,0.00268,Agressive,Agressive
8.33,0.12,8.4,9.1,6.73,0.00212,Agressive,Agressive
8.44,0.118,8.52,9.46,6.74,0.00205,Agressive,Agressive
8.74,0.114,8.53,9.8,6.86,0.00176,Agressive,Agressive
8.95,0.112,8.84,9.96,7.15,0.00157,Agressive,Agressive
9.05,0.111,8.86,9.99,7.15,0.00149,Agressive,Agressive
9.12,0.11,8.86,10,7.15,0.0014,Agressive,Agressive
9.14,0.109,8.86,10,7.15,0.00134,Agressive,Agressive
9.14,0.109,8.95,10,7.43,0.00134,Agressive,Agressive
9.14,0.109,8.71,10.1,6.96,0.00132,Agressive,Agressive
9.1,0.11,8.66,10.2,6.96,0.00119,Agressive,Agressive
8.98,0.111,8.66,10.1,6.95,0.00109,Agressive,Agressive
8.93,0.112,8.47,10,6.92,0.00105,Agressive,Agressive
8.79,0.114,8.43,9.82,6.92,0.00105,Agressive,Agressive
8.57,0.117,8.33,9.51,6.43,0.00114,Agressive,Agressive
8.32,0.12,7.88,9.25,6.36,0.00139,Agressive,Agressive
3.93,0.255,3.08,4.7,2.01,0.127,Agressive,Agressive
3.91,0.256,3.23,4.69,2.03,0.126,Agressive,Agressive
3.85,0.26,3.19,4.69,1.97,0.121,Agressive,Agressive
3.79,0.264,3.21,4.64,1.85,0.117,Agressive,Agressive
3.97,0.252,4.11,4.34,2.54,0.0874,Agressive,Agressive
4.59,0.218,4.11,4.24,2.59,0.0379,Agressive,Agressive
4.93,0.203,4.08,4.79,2.57,0.0219,Agressive,Agressive
5.04,0.198,4.03,5.03,2.54,0.0154,Agressive,Agressive
5.03,0.199,4.04,5.05,2.49,0.0127,Agressive,Agressive
5.04,0.198,4.07,5.12,2.57,0.0101,Agressive,Agressive
5.06,0.198,4.02,5.16,2.61,0.0105,Agressive,Agressive
5.07,0.197,4.04,5.21,2.58,0.0102,Agressive,Agressive
5.09,0.196,4.03,5.22,2.65,0.00889,Agressive,Agressive
5.09,0.196,4.03,5.21,2.68,0.00787,Agressive,Agressive
5.1,0.196,3.87,5.18,2.67,0.00667,Agressive,Agressive
4.99,0.2,3.01,5.16,2.13,0.00512,Agressive,Agressive
4.51,0.221,3.09,5.05,2.19,0.000268,Agressive,Agressive
3.68,0.272,3.21,4.62,2.29,-0.0156,Agressive,Agressive
3.45,0.29,3.43,4.42,2.34,-0.0221,Agressive,Agressive
3.41,0.294,3.4,4.26,2.41,-0.0268,Agressive,Agressive
3.3,0.303,3.38,3.91,2.31,-0.0396,Agressive,Agressive
3.16,0.317,3.35,3.8,2.21,-0.0707,Agressive,Agressive
3.05,0.328,3.35,3.78,2.2,-0.087,Agressive,Agressive
2.85,0.351,3.33,3.77,2.28,-0.0873,Agressive,Agressive
2.61,0.384,3.43,3.94,2.47,-0.0762,Agressive,Agressive
2.72,0.368,3.43,4.28,2.76,-0.045,Agressive,Agressive
3.03,0.33,5.63,4.85,4.34,-0.0133,Agressive,Agressive
4.39,0.228,5.86,6.02,4.38,-0.00275,Agressive,Agressive
5.01,0.2,5.89,6.98,4.38,-0.0095,Agressive,Agressive
5.23,0.191,5.89,7.34,4.38,-0.00921,Agressive,Agressive
5.48,0.182,5.9,7.5,4.38,-0.00773,Agressive,Agressive
5.65,0.177,5.91,7.6,4.4,-0.00626,Agressive,Agressive
5.75,0.174,5.91,7.62,4.45,-0.00516,Agressive,Agressive
5.77,0.173,5.91,7.63,4.46,-0.0049,Agressive,Agressive
5.78,0.173,5.94,7.64,4.47,-0.00534,Agressive,Agressive
5.8,0.172,5.95,7.65,4.48,-0.00592,Agressive,Agressive
5.8,0.172,5.9,7.64,3.84,-0.00664,Agressive,Agressive
5.79,0.173,4.85,7.6,3.2,-0.0086,Agressive,Agressive
5.62,0.178,4.34,7.34,3.15,-0.0112,Agressive,Agressive
5.36,0.186,4.11,6.93,3.35,-0.011,Agressive,Agressive
5.2,0.192,4.15,6.76,3.39,-0.0104,Agressive,Agressive
4.92,0.203,4.32,6.51,3.48,-0.0138,Agressive,Agressive
4.52,0.221,4.87,6.34,3.51,-0.0211,Agressive,Agressive
4.93,0.203,4.91,6.56,3.54,-0.00849,Agressive,Agressive
5.4,0.185,4.91,6.74,3.53,-0.000805,Agressive,Agressive
5.58,0.179,4.82,6.92,3.44,0.00263,Agressive,Agressive
5.6,0.178,4.76,7.09,3.37,0.00408,Agressive,Agressive
5.59,0.179,4.73,7.17,3.44,0.0048,Agressive,Agressive
5.52,0.181,4.75,7.12,3.67,0.00803,Agressive,Agressive
5.58,0.179,6.73,7.13,4.91,0.00937,Agressive,Agressive
6.27,0.16,6.87,7.42,4.87,0.00561,Agressive,Agressive
6.72,0.149,6.88,8.02,4.87,0.00426,Agressive,Agressive
6.82,0.147,6.83,8.31,4.87,0.00386,Agressive,Agressive
6.84,0.146,6.81,8.33,4.86,0.00374,Agressive,Agressive
6.79,0.147,6.81,8.31,4.87,0.00355,Agressive,Agressive
6.72,0.149,6.81,8.28,4.88,0.00284,Agressive,Agressive
6.69,0.149,6.81,8.24,4.91,0.00225,Agressive,Agressive
6.7,0.149,6.83,8.22,4.91,0.00216,Agressive,Agressive
6.72,0.149,6.84,8.2,4.9,0.00191,Agressive,Agressive
6.76,0.148,6.83,8.21,4.2,0.00193,Agressive,Agressive
6.68,0.15,5.07,8.21,3.43,0.00221,Agressive,Agressive
6.25,0.16,4.45,7.89,3.42,0.00236,Agressive,Agressive
5.51,0.182,4.44,7.12,3.51,0.000941,Agressive,Agressive
5.26,0.19,4.5,6.71,3.4,0.000226,Agressive,Agressive
5.11,0.196,4.49,6.57,3.36,-0.000516,Agressive,Agressive
4.99,0.201,4.5,6.3,3.33,0.000547,Agressive,Agressive
4.85,0.206,4.56,6.18,3.33,0.00325,Agressive,Agressive
4.79,0.209,4.61,6.19,3.28,0.00309,Agressive,Agressive
4.79,0.209,4.92,6.28,4.17,0.00432,Agressive,Agressive
4.53,0.221,5.19,6.29,4.22,0.00755,Agressive,Agressive
4.2,0.238,5.27,6.06,4.23,-0.00202,Agressive,Agressive
4.05,0.247,5.3,5.78,4.27,-0.0185,Agressive,Agressive
4,0.25,5.29,5.67,4.27,-0.0189,Agressive,Agressive
3.87,0.258,5.29,5.61,4.22,-0.0164,Agressive,Agressive
3.87,0.259,5.26,5.61,4.2,-0.00956,Agressive,Agressive
3.88,0.258,5.26,5.6,4.19,-0.0051,Agressive,Agressive
3.87,0.258,5.25,5.56,4.19,-0.00686,Agressive,Agressive
3.77,0.265,5.19,5.47,4.14,-0.0131,Agressive,Agressive
3.51,0.285,5.14,5.2,4.11,-0.0219,Agressive,Agressive
3.53,0.283,4.52,4.78,3.01,-0.0294,Agressive,Agressive
3.68,0.272,4.1,4.51,2.81,-0.0272,Agressive,Agressive
3.74,0.268,3.8,4.49,2.8,-0.0247,Agressive,Agressive
3.72,0.269,3.72,4.3,2.46,-0.0313,Agressive,Agressive
3.65,0.274,3.76,3.99,2.53,-0.0409,Agressive,Agressive
3.47,0.288,3.61,4.06,2.65,-0.059,Agressive,Agressive
3.33,0.301,3.6,4.23,2.62,-0.0755,Agressive,Agressive
3.27,0.306,3.47,4.33,2.59,-0.0774,Agressive,Agressive
3.08,0.325,3.41,4.35,2.6,-0.0495,Agressive,Agressive
2.92,0.343,3.42,4.34,2.7,-0.0142,Agressive,Agressive
2.84,0.352,3.39,4.26,2.63,-0.0024,Agressive,Agressive
2.42,0.413,3.33,4.18,2.57,0.031,Agressive,Agressive
1.84,0.544,3.33,4.1,2.64,0.125,Agressive,Agressive
1.91,0.523,3.28,3.96,2.58,0.15,Agressive,Agressive
2.12,0.471,3.36,3.95,2.51,0.138,Agressive,Agressive
2.16,0.463,3.26,4.09,2.29,0.139,Agressive,Agressive
2.21,0.452,3.31,4.03,2.22,0.109,Agressive,Agressive
2.32,0.431,3.35,3.65,2.19,0.0998,Agressive,Agressive
2.32,0.431,3.35,3.3,2.26,0.096,Agressive,Agressive
2.33,0.429,3.29,3.25,2.11,0.0744,Agressive,Agressive
2.44,0.41,3.23,3.31,1.99,0.0669,Agressive,Agressive
2.56,0.39,3.14,3.39,1.99,0.0769,Agressive,Agressive
2.64,0.379,3.14,3.6,2.04,0.072,Agressive,Agressive
2.86,0.349,3.12,4.01,1.94,0.0374,Agressive,Agressive
3,0.333,3.25,4.26,1.91,0.00905,Agressive,Agressive
3,0.333,3.54,4.22,2,0.00527,Agressive,Agressive
3.01,0.332,3.79,4.23,2.06,0.00933,Agressive,Agressive
3.2,0.313,3.87,3.5,1.78,0.0171,Agressive,Agressive
3.25,0.308,3.88,3.41,1.64,0.0266,Agressive,Agressive
3.22,0.311,3.81,3.22,1.72,0.0151,Agressive,Agressive
3.29,0.304,3.82,3.08,1.79,0.00198,Agressive,Agressive
3.44,0.29,4.07,3.17,1.96,-0.00379,Agressive,Agressive
3.41,0.293,4.17,3.66,1.96,-0.00673,Agressive,Agressive
3.4,0.294,4.17,4.19,1.94,-0.000415,Agressive,Agressive
3.39,0.295,4.21,4.43,2,-0.00353,Agressive,Agressive
3.32,0.301,4.16,4.49,1.99,-0.007,Agressive,Agressive
3.31,0.302,4.16,4.49,2.11,-0.00686,Agressive,Agressive
3.32,0.301,4.09,4.56,2.14,-0.0154,Agressive,Agressive
3.28,0.305,4.1,4.64,2.3,-0.0292,Agressive,Agressive
3.4,0.294,4.11,4.64,2.35,-0.0273,Agressive,Agressive
3.45,0.29,4.09,4.65,2.47,-0.0212,Agressive,Agressive
3.29,0.304,4.03,4.65,2.56,-0.0164,Agressive,Agressive
3.08,0.324,3.76,4.65,2.71,-0.0208,Agressive,Agressive
2.94,0.34,3.63,4.56,2.96,-0.0352,Agressive,Agressive
3.05,0.328,3.7,4.34,3.04,-0.0146,Agressive,Agressive
3.52,0.284,3.96,4.51,3.3,0.00142,Agressive,Agressive
3.77,0.265,4.08,4.93,3.32,0.00592,Agressive,Agressive
3.93,0.255,4.06,5.27,3.31,0.00979,Agressive,Agressive
4.13,0.242,4.02,5.34,3.52,0.00521,Agressive,Agressive
4.23,0.236,4.41,5.4,3.54,0.000905,Agressive,Agressive
4.51,0.222,4.41,5.72,3.56,0.00656,Agressive,Agressive
4.74,0.211,4.4,5.92,3.56,0.00771,Agressive,Agressive
4.82,0.208,4.39,5.96,3.48,0.00773,Agressive,Agressive
4.87,0.205,4.43,5.95,3.38,0.00625,Agressive,Agressive
4.89,0.204,4.47,5.95,3.21,0.00523,Agressive,Agressive
4.86,0.206,4.39,5.92,3.08,0.00373,Agressive,Agressive
4.74,0.211,4.16,5.79,2.88,0.00174,Agressive,Agressive
4.65,0.215,4.08,5.57,2.82,0.000468,Agressive,Agressive
4.55,0.22,4.09,5.4,2.77,0.00131,Agressive,Agressive
4.47,0.224,3.73,5.41,2.21,0.00243,Agressive,Agressive
4.27,0.234,3.39,5.3,2.18,-0.00391,Agressive,Agressive
3.82,0.262,3.35,4.69,2,-0.0211,Agressive,Agressive
3.31,0.302,3.37,3.96,1.96,-0.0689,Agressive,Agressive
2.82,0.355,3.24,3.79,2.12,-0.139,Agressive,Agressive
2.55,0.393,3,3.86,2.15,-0.2,Agressive,Agressive
2.4,0.417,2.96,4,2.2,-0.309,Agressive,Agressive
2.47,0.405,3.03,3.96,2.12,-0.292,Agressive,Agressive
2.52,0.397,3.26,3.87,2.08,-0.156,Agressive,Agressive
2.6,0.384,3.39,3.87,2.17,-0.0975,Agressive,Agressive
2.57,0.39,3.37,3.84,2.24,-0.0895,Agressive,Agressive
2.7,0.371,3.45,3.85,2.15,-0.0612,Agressive,Agressive
2.9,0.345,3.28,3.9,2.14,-0.0213,Agressive,Agressive
3.15,0.317,3.31,3.88,2.13,0.0258,Agressive,Agressive
3.35,0.299,3.4,3.89,2.15,0.046,Agressive,Agressive
3.36,0.297,3.43,3.86,1.95,0.0546,Agressive,Agressive
3.37,0.297,3.43,3.69,1.93,0.0717,Agressive,Agressive
3.36,0.297,3.48,3.41,1.91,0.0607,Agressive,Agressive
3.37,0.297,3.44,3.17,1.92,0.0382,Agressive,Agressive
3.38,0.296,3.38,3.14,2.06,0.0278,Agressive,Agressive
3.46,0.289,3.34,3.26,2.29,0.0301,Agressive,Agressive
3.51,0.285,3.27,3.23,2.29,0.0325,Agressive,Agressive
3.43,0.292,3.31,3.12,2.29,0.0329,Agressive,Agressive
3.36,0.298,3.72,3.12,2.3,0.0266,Agressive,Agressive
3.26,0.307,3.75,3.19,2.24,0.0207,Agressive,Agressive
3.14,0.318,3.78,3.09,2.27,0.0154,Agressive,Agressive
3.07,0.326,3.79,3.12,2.28,0.00255,Agressive,Agressive
3.04,0.329,3.77,3.23,2.26,0.00133,Agressive,Agressive
3.03,0.33,3.8,3.23,2.26,0.0267,Agressive,Agressive
2.96,0.338,3.81,3.32,2.22,0.0504,Agressive,Agressive
2.87,0.348,3.65,3.53,2.16,0.0339,Agressive,Agressive
2.84,0.352,3.7,3.77,1.77,0.00499,Agressive,Agressive
2.91,0.344,3.78,3.92,1.75,-0.00887,Agressive,Agressive
2.94,0.34,3.61,3.86,1.9,-0.000706,Agressive,Agressive
2.75,0.364,3.24,3.97,1.92,-0.00628,Agressive,Agressive
2.72,0.367,3.3,4.22,1.85,-0.0378,Agressive,Agressive
2.94,0.34,3.3,4.33,1.81,-0.0716,Agressive,Agressive
3,0.334,3.17,4.29,1.82,-0.0824,Agressive,Agressive
2.98,0.336,3.17,4.29,1.86,-0.0794,Agressive,Agressive
2.98,0.335,3.14,4.33,1.79,-0.0769,Agressive,Agressive
2.95,0.339,3.15,4.35,1.77,-0.073,Agressive,Agressive
2.92,0.343,3.08,4.34,1.82,-0.0456,Agressive,Agressive
2.96,0.337,3.11,4.25,1.81,-0.0066,Agressive,Agressive
2.98,0.336,3.11,4.22,1.87,0.008,Agressive,Agressive
2.95,0.339,3.13,4.16,1.8,0.00694,Agressive,Agressive
2.92,0.343,3.1,3.95,1.86,0.0118,Agressive,Agressive
2.76,0.362,2.95,3.71,1.9,0.0239,Agressive,Agressive
2.61,0.382,3.04,3.61,1.92,0.0591,Agressive,Agressive
2.64,0.378,3.08,3.65,1.89,0.0916,Agressive,Agressive
2.77,0.362,3.08,3.61,1.86,0.0897,Agressive,Agressive
2.87,0.349,2.97,3.59,1.91,0.0756,Agressive,Agressive
2.94,0.34,3.02,3.45,1.86,0.0801,Agressive,Agressive
3.06,0.327,3.16,3.31,1.81,0.0886,Agressive,Agressive
2.98,0.335,3.28,3.51,1.95,0.0898,Agressive,Agressive
2.9,0.345,3.26,3.65,1.93,0.0881,Agressive,Agressive
3.08,0.325,3.34,3.67,1.75,0.0842,Agressive,Agressive
3.27,0.306,3.31,3.83,1.71,0.0799,Agressive,Agressive
3.51,0.285,3.27,3.94,1.67,0.0711,Agressive,Agressive
3.87,0.258,3.22,3.99,1.82,0.0526,Agressive,Agressive
4.07,0.246,3.28,3.98,2.09,0.0407,Agressive,Agressive
4.18,0.239,3.37,3.94,2.32,0.0366,Agressive,Agressive
4.2,0.238,3.45,3.84,2.44,0.0369,Agressive,Agressive
4.17,0.24,3.38,3.79,2.46,0.0336,Agressive,Agressive
4.13,0.242,3.22,3.65,2.39,0.0284,Agressive,Agressive
4.14,0.242,3,3.44,2.34,0.0316,Agressive,Agressive
4.15,0.241,3.12,3.41,2.44,0.0345,Agressive,Agressive
4.1,0.244,3.19,3.3,2.48,0.0296,Agressive,Agressive
4.06,0.246,3.23,2.98,2.51,0.0244,Agressive,Agressive
3.82,0.262,3.24,2.58,2.5,0.0251,Agressive,Agressive
3.64,0.275,3.28,3.11,2.32,0.0305,Agressive,Agressive
3.3,0.303,3.25,3.6,2.12,0.0497,Agressive,Agressive
2.97,0.337,3.2,3.77,1.98,0.0539,Agressive,Agressive
2.94,0.34,3.37,3.78,2.01,0.0456,Agressive,Agressive
2.97,0.337,3.42,3.78,2.02,0.05,Agressive,Agressive
2.94,0.34,3.48,3.77,2.11,0.0535,Agressive,Agressive
2.31,0.433,3.81,4.27,2.27,-0.0439,Calm,Calm
2.11,0.473,3.46,4.04,2.26,-0.043,Calm,Calm
2.08,0.48,3.36,3.97,2.13,-0.0359,Calm,Calm
2.01,0.499,3.32,4.01,1.97,-0.0245,Calm,Calm
2.06,0.486,3.28,3.88,1.91,-0.0353,Calm,Calm
1.89,0.528,3.16,3.42,1.91,-0.00592,Calm,Calm
1.86,0.538,3.07,3.11,1.88,0.0613,Calm,Calm
1.76,0.568,3.03,3.35,1.86,0.0547,Calm,Calm
1.63,0.614,2.87,3.85,1.72,0.0246,Calm,Calm
1.55,0.647,2.88,4.19,1.86,0.00736,Calm,Calm
1.58,0.632,2.97,4.24,1.81,-0.00378,Calm,Calm
1.74,0.574,2.94,4.26,1.84,-0.00262,Calm,Calm
1.82,0.551,3.08,4.39,1.76,-0.00536,Calm,Calm
1.91,0.522,3.17,4.51,1.91,0.00225,Calm,Calm
2.31,0.434,3.09,4.61,1.89,0.0678,Calm,Calm
2.66,0.376,3.19,4.63,1.94,0.11,Calm,Calm
2.84,0.352,3.36,4.58,2.07,0.12,Calm,Calm
2.85,0.351,3.61,4.56,2.18,0.0991,Calm,Calm
3.08,0.325,3.65,4.58,2.22,0.0481,Calm,Calm
3.27,0.306,3.63,4.49,2.37,0.0381,Calm,Calm
3.38,0.296,3.59,4.41,2.26,0.0448,Calm,Calm
3.47,0.288,3.74,4.44,2.22,0.0423,Calm,Calm
3.62,0.276,3.72,4.42,2.22,0.0378,Calm,Calm
3.8,0.263,3.7,4.35,2.27,0.0371,Calm,Calm
3.86,0.259,3.73,4.21,2.16,0.0379,Calm,Calm
3.81,0.263,3.72,4.13,2.21,0.0346,Calm,Calm
3.76,0.266,3.66,4.13,2.09,0.0191,Calm,Calm
3.76,0.266,3.47,4.18,1.98,0.000692,Calm,Calm
3.78,0.265,3.36,4.17,2.1,-0.000162,Calm,Calm
3.7,0.271,3.38,4.04,1.95,0.00449,Calm,Calm
3.57,0.28,3.62,3.78,1.96,0.00482,Calm,Calm
3.55,0.282,3.64,3.42,1.98,0.00125,Calm,Calm
3.54,0.283,3.41,3.29,2.04,-0.000041,Calm,Calm
3.34,0.3,3.4,3.2,2.16,-0.00782,Calm,Calm
3.02,0.332,3.35,3.17,2.15,-0.0398,Calm,Calm
2.93,0.342,3.3,3.59,2.23,-0.0657,Calm,Calm
2.92,0.343,3.41,3.87,2.41,-0.0642,Calm,Calm
3,0.334,3.51,3.87,2.54,-0.0356,Calm,Calm
3.1,0.323,3.52,3.8,2.58,-0.0187,Calm,Calm
3.03,0.33,3.45,3.77,2.47,-0.0137,Calm,Calm
2.98,0.336,3.41,3.8,2.46,-0.00829,Calm,Calm
3.01,0.333,3.15,3.93,2.53,0.00898,Calm,Calm
2.97,0.337,3.05,4.09,2.51,0.0171,Calm,Calm
2.95,0.339,3.1,4.19,2.47,0.0142,Calm,Calm
3.02,0.331,3.11,4.36,2.42,0.0179,Calm,Calm
3.14,0.319,3.14,4.34,2.42,0.0288,Calm,Calm
3.24,0.308,3.06,4.14,2.42,0.0312,Calm,Calm
3.22,0.311,2.88,4.15,2.06,0.0366,Calm,Calm
3.05,0.328,2.92,4.22,2.06,0.0493,Calm,Calm
2.89,0.346,2.86,4.29,2.11,0.0714,Calm,Calm
2.9,0.345,2.91,4.39,2.22,0.064,Calm,Calm
2.95,0.339,3.15,4.58,2.59,0.0243,Calm,Calm
2.89,0.345,3.39,4.81,2.51,0.00141,Calm,Calm
2.99,0.334,3.81,4.95,2.52,-0.0193,Calm,Calm
3.25,0.308,3.84,4.94,2.53,-0.036,Calm,Calm
3.54,0.282,3.88,4.89,2.48,-0.0531,Calm,Calm
3.75,0.267,3.87,5.09,2.52,-0.0685,Calm,Calm
3.86,0.259,3.92,5.29,2.55,-0.0774,Calm,Calm
3.88,0.258,3.98,5.36,2.59,-0.0838,Calm,Calm
3.88,0.258,3.95,5.36,2.55,-0.0881,Calm,Calm
3.87,0.258,3.98,5.35,2.55,-0.0876,Calm,Calm
3.87,0.259,3.99,5.32,2.3,-0.0836,Calm,Calm
3.85,0.26,3.95,5.2,2.12,-0.0787,Calm,Calm
3.84,0.26,3.92,5.02,2.29,-0.0752,Calm,Calm
3.8,0.263,3.71,4.9,2.31,-0.0725,Calm,Calm
3.67,0.272,3.68,4.87,2.31,-0.0713,Calm,Calm
3.45,0.29,3.72,4.8,2.31,-0.0864,Calm,Calm
3.21,0.312,3.66,4.39,2.15,-0.0846,Calm,Calm
3.07,0.326,3.69,3.88,2.11,-0.0799,Calm,Calm
3.14,0.319,3.65,3.7,2.03,-0.0835,Calm,Calm
3.17,0.316,3.62,3.76,2,-0.0881,Calm,Calm
3.15,0.317,3.6,3.82,1.98,-0.0909,Calm,Calm
3.17,0.315,3.56,3.95,2.07,-0.088,Calm,Calm
3.2,0.313,3.32,4.04,1.95,-0.0951,Calm,Calm
3.16,0.317,3.25,4,1.84,-0.097,Calm,Calm
3.04,0.329,3.29,3.84,1.76,-0.125,Calm,Calm
2.85,0.351,3.24,3.73,1.8,-0.128,Calm,Calm
2.52,0.397,3.18,3.75,2.09,-0.0957,Calm,Calm
